BeerID,StyleID,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,MashThickness,SugarScale,BrewMethod,PitchRate,PrimaryTemp,PrimingMethod,PrimingAmount
39494,67,21,1.056,1.012,5.81,25.85,4.42,28.5,60,1.041,80,5.2,Specific Gravity,All Grain,0.35,22,N/A,N/A
4582,132,19,31.4072,8.54079,13.39,78.63,50,23,70,25,70,N/A,Plato,All Grain,N/A,N/A,N/A,N/A
66782,45,15.14,1.066,1.021,5.82,22.81,4.73,18.93,60,1.052,35,N/A,Specific Gravity,extract,1,18.33,N/A,N/A
11178,134,18.93,1.045,1.003,5.52,21.08,3.59,22.71,90,1.038,70,1.5,Specific Gravity,All Grain,1,N/A,N/A,N/A
68731,61,24,1.051,1.013,5.02,15.65,14.45,30,60,1.041,75,3.4,Specific Gravity,All Grain,0.5,24,N/A,N/A
4973,86,21.77,1.083,1.012,9.3,112.58,6.24,35.96,90,1.046,70,1.2,Specific Gravity,All Grain,1,20,N/A,N/A
13074,7,23.66,1.062,1.014,6.29,94.59,42.16,26.5,60,1.055,70,1.25,Specific Gravity,All Grain,0.75,20,N/A,N/A
50970,9,20.82,1.05,1.011,5.16,42,5.69,11.36,60,1.092,35,N/A,Specific Gravity,extract,N/A,23.89,N/A,N/A
63224,7,20.82,1.065,1.018,6.16,40.93,7.86,28.39,60,1.048,70,N/A,Specific Gravity,BIAB,0.35,21.11,N/A,N/A
65490,4,20.82,1.059,1.014,6.01,48.68,15.71,28.39,60,1.044,72,1.5,Specific Gravity,All Grain,N/A,18.89,N/A,N/A
58227,134,18.93,1.055,1.011,5.76,21.38,5.09,18.93,60,1.055,73,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
50954,102,18.93,1.055,1.015,5.27,22.86,11.26,28.39,60,1.036,70,1.33,Specific Gravity,All Grain,1.5,10,N/A,N/A
16892,159,200,1.055,1.013,5.57,33.98,7.43,260,60,1.042,70,3.1,Specific Gravity,All Grain,1,19,N/A,N/A
44831,9,20.82,1.008,1.002,0.75,0,0.87,11.36,60,1.014,35,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
62672,7,16.09,1.054,1.013,5.44,56.79,10.27,24.61,60,1.035,55,1.25,Specific Gravity,All Grain,N/A,18.33,N/A,N/A
23042,10,21,1.048,1.012,4.68,43.69,6.62,28.5,60,1.035,55,3,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
15490,58,7.57,1.046,1.011,4.48,48.08,35.08,5.68,50,1.061,35,N/A,Specific Gravity,extract,N/A,N/A,Table sugar,0.333
19387,37,20,1.049,1.013,4.76,27.6,27.89,24,60,1.041,74,3,Specific Gravity,All Grain,0.75,18,N/A,N/A
69855,148,20,1.103,1.024,10.34,76.55,45.11,25,60,1.083,75,2.5,Specific Gravity,All Grain,1.25,19,N/A,N/A
41706,10,45.42,1.049,1.011,5.03,36.91,5.8,53,90,1.042,72,1.25,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
45896,152,22.71,1.058,1.011,6.37,49.76,3.48,28.39,60,1.046,70,1.25,Specific Gravity,All Grain,1.25,21.11,sugar,5 oz
16279,86,18.93,1.08,1.019,8.05,107.97,42.84,28.39,60,1.054,70,1.25,Specific Gravity,All Grain,N/A,20,N/A,N/A
16527,5,20.82,1.128,1.032,12.64,104.88,17.09,28.39,60,1.094,85,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
4374,150,7.57,1.065,1.012,6.93,102.43,15.74,9.46,60,1.052,65,1.5,Specific Gravity,All Grain,N/A,21.67,N/A,N/A
37240,118,22.71,1.043,1.013,3.9,24.05,10.51,28.39,60,1.034,70,1.5,Specific Gravity,All Grain,0.35,17.78,N/A,N/A
70438,34,20.82,1.053,1.015,5.08,31.98,15.7,30.28,60,1.037,75,N/A,Specific Gravity,BIAB,1.25,18.33,N/A,N/A
2888,7,37.85,1.056,1.016,5.34,185.61,7.19,43.53,60,N/A,75,N/A,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
46803,153,21,1.06,1.02,5.33,63.88,10.46,26,60,1.049,70,3,Specific Gravity,All Grain,0.35,20,Sugar,7 gr/liter wort
17946,67,18.93,1.023,1.004,2.4,19.39,2.23,20.82,60,1.021,61,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
25912,10,11,1.052,1.013,5.02,40.91,10.37,14.5,60,1.039,62,3,Specific Gravity,All Grain,N/A,22,N/A,N/A
4742,42,80,1.056,1.013,5.73,29.49,19.78,94,150,1.048,95,4,Specific Gravity,All Grain,0.75,20,Speise (12%),5L
30245,15,20.82,1.038,1.005,4.33,14.96,3.06,11.36,60,1.07,35,N/A,Specific Gravity,extract,N/A,21.11,N/A,N/A
45289,72,12,1.078,1.019,7.73,39.18,50,15,60,1.062,65,N/A,Specific Gravity,BIAB,N/A,N/A,N/A,N/A
24026,40,37.85,1.046,1.012,4.53,34.12,3.2,53,60,1.033,70,1.25,Specific Gravity,All Grain,1.5,9.44,N/A,N/A
24551,58,20.82,1.046,1.009,4.86,37.77,36.46,26.5,60,1.036,70,N/A,Specific Gravity,Partial Mash,N/A,18.33,N/A,N/A
11306,7,45.42,1.06,1.011,6.47,82.57,19.8,53,60,1.052,80,1.33,Specific Gravity,All Grain,0.5,18.33,N/A,N/A
32333,7,45,1.06,1.01,6.56,55.47,4.91,54,60,1.045,75,2.5,Specific Gravity,All Grain,0.35,17,N/A,N/A
73319,9,340.69,1.068,1.013,7.2,0,6.41,416.4,60,1.055,75,1.5,Specific Gravity,All Grain,0.75,N/A,N/A,N/A
53881,106,18.93,1.063,1.011,6.86,46.02,6.38,11.36,60,1.105,35,N/A,Specific Gravity,extract,N/A,25,N/A,N/A
20954,35,20.82,1.045,1.011,4.38,20.88,4.35,29.15,60,1.032,70,N/A,Specific Gravity,BIAB,N/A,N/A,N/A,N/A
6690,55,3.97,1.05,1.009,5.29,23.93,5.27,5.68,60,1.035,90,N/A,Specific Gravity,BIAB,0.75,21.11,N/A,N/A
21138,132,22.71,1.11,1.025,11.15,124.16,50,34.07,120,1.074,72,1.25,Specific Gravity,All Grain,1,N/A,N/A,N/A
23306,58,10,1.05,1.009,5.33,0,30.34,30,60,1.017,80,3.25,Specific Gravity,All Grain,N/A,19,N/A,N/A
68073,67,20.82,1.045,1.008,4.93,27.28,13.34,26.5,60,1.035,75,N/A,Specific Gravity,BIAB,0.5,N/A,Force Carb,N/A
68344,75,23,1.039,1.008,4.12,59.17,2.88,34,60,1.026,63,N/A,Specific Gravity,BIAB,N/A,N/A,N/A,N/A
57582,38,22.5,1.05,1.012,5.08,36.83,8.58,26.5,90,1.042,80,N/A,Specific Gravity,All Grain,1,16,Sukkerlake,6 5 sukker/l
53024,116,50,1.07,1.017,6.93,45.58,24.52,56,60,1.062,73,N/A,Specific Gravity,All Grain,N/A,19,Sukkerlake,5 g sukker/l
55841,10,24.61,1.052,1.013,5.3,22.47,9,28.39,60,1.045,70,1.5,Specific Gravity,All Grain,0.5,21.11,N/A,N/A
51821,18,20.82,1.076,1.014,8.08,47.19,12.97,28.39,60,1.056,64,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
49548,23,794.94,1.086,1.02,8.56,25.79,3.99,870.64,90,1.078,75,1.5,Specific Gravity,All Grain,N/A,20,N/A,N/A
19048,129,9.5,1.054,1.015,5.04,30.22,32.4,6.5,60,1.078,35,N/A,Specific Gravity,Partial Mash,0.75,21,N/A,N/A
70786,10,20,1.046,1.01,4.84,45.18,3.17,24,60,1.039,65,3,Specific Gravity,All Grain,1,17,N/A,N/A
69705,7,21.77,1.061,1.013,6.27,76.99,9.08,24.61,90,1.054,75,1.45,Specific Gravity,All Grain,0.35,19.44,N/A,N/A
12429,7,19,1.065,1.014,6.77,146.06,17.65,12,60,1.103,35,N/A,Specific Gravity,Partial Mash,N/A,21.5,N/A,N/A
68551,111,25,1.055,1.019,4.74,48.23,8.02,30,60,1.046,60,3,Specific Gravity,All Grain,N/A,23,N/A,N/A
28575,10,18.93,1.061,1.014,6.13,34.67,13.26,22.71,60,1.051,75,1.5,Specific Gravity,All Grain,N/A,21.11,N/A,N/A
56609,6,18.93,1.06,1.019,5.43,35.27,26.73,26.5,60,1.043,70,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
56977,56,20.82,1.082,1.021,8.03,114.98,13.12,32.18,60,1.053,75,1.5,Specific Gravity,All Grain,1,20,N/A,N/A
15604,45,20.82,10.9923,2.39882,4.57,45.84,3.51,23.47,60,9.8,70,1.25,Plato,All Grain,0.75,20,N/A,N/A
25438,37,10,1.048,1.012,4.67,32.72,21.57,12,60,1.04,50,N/A,Specific Gravity,Partial Mash,0.35,24,N/A,N/A
38252,68,13,1.051,1.011,5.24,33.72,16.22,15,60,1.044,55,3,Specific Gravity,All Grain,N/A,23,N/A,N/A
27844,92,190,1.053,1.013,5.19,27.45,9.55,171,60,1.059,55,3.1,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
31983,134,12,1.06,1.012,6.25,36.47,13.77,16,60,1.045,63,N/A,Specific Gravity,BIAB,N/A,25,N/A,N/A
54632,30,18.93,1.051,1.012,5.18,24.79,13.72,24.61,60,1.039,35,1.5,Specific Gravity,All Grain,0.35,23.89,N/A,N/A
37126,36,21,1.066,1.016,6.47,41.36,20.77,25,60,1.055,70,3,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
11678,10,60,1.048,1.01,5.01,19.34,4.25,70,90,1.042,70,3,Specific Gravity,All Grain,1,20,N/A,N/A
22208,148,18.93,1.084,1.016,8.95,97.38,50,28.39,75,1.056,70,1.5,Specific Gravity,All Grain,0.75,21.11,N/A,N/A
35000,27,12,1.038,1.007,4.05,5.87,3,17.6,15,1.026,75,3,Specific Gravity,All Grain,0.75,18,N/A,N/A
33250,107,22,1.048,1.013,4.51,37.39,5.87,28,60,1.037,75,3,Specific Gravity,All Grain,N/A,20,N/A,N/A
28230,38,18.93,1.054,1.018,4.82,62.81,6.9,28.39,60,1.036,70,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
72740,162,28.39,1.07,1.022,6.23,35.19,36.27,35.96,60,1.055,85,2.65,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
24297,134,40,1.058,1.012,6.08,1.44,3.95,28.5,60,1.081,80,3,Specific Gravity,All Grain,N/A,21,N/A,N/A
63362,7,180,1.054,1.009,5.92,45.04,9.18,210,90,1.047,80,3,Specific Gravity,All Grain,0.35,19,N/A,N/A
31972,86,44,1.067,1.012,7.51,86.95,7.29,49,60,1.06,75,2.7,Specific Gravity,All Grain,0.5,20,N/A,N/A
32925,103,20.82,1.074,1.018,7.28,9.66,9.84,11.36,60,1.136,35,N/A,Specific Gravity,extract,1,20,N/A,N/A
35078,53,13,1.033,1.008,3.34,21.81,22.48,16,60,1.027,65,3.1,Specific Gravity,All Grain,0.35,20,Table Sugar,45g
67074,10,25,1.053,1.009,5.74,32.66,6.34,28.5,60,1.046,75,4.6,Specific Gravity,All Grain,0.35,20,N/A,N/A
5309,170,25,1.051,1.012,5.07,12.43,3.41,28,60,N/A,75,N/A,Specific Gravity,All Grain,0.35,21,N/A,N/A
72323,7,20.82,1.064,1.018,5.98,72.72,7.04,28.39,60,1.047,70,1.5,Specific Gravity,All Grain,0.5,17.78,N/A,N/A
59980,7,18.93,1.053,1.01,5.61,52.84,8.25,9.46,60,1.106,35,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
30602,150,24,1.063,1.013,6.81,87.62,17.69,31,60,1.049,72,N/A,Specific Gravity,BIAB,0.5,18,N/A,N/A
8544,86,3.79,1.08,1.022,7.51,112.66,9.51,5.68,40,1.053,70,1.5,Specific Gravity,All Grain,0.5,19.44,N/A,N/A
3453,10,50,1.052,1.011,5.33,37.23,6.46,55,70,1.047,70,N/A,Specific Gravity,All Grain,0.75,19,N/A,N/A
61374,11,20.82,1.048,1.011,4.83,46.69,25.73,11.36,60,1.088,35,N/A,Specific Gravity,extract,0.35,20,N/A,N/A
22972,134,25,1.051,1.01,5.36,20.89,7.9,10,35,1.128,35,N/A,Specific Gravity,extract,N/A,19,N/A,N/A
35580,150,23,1.062,1.019,5.63,52.41,12.15,26,75,1.055,75,3,Specific Gravity,All Grain,0.75,N/A,N/A,N/A
39632,114,18.93,1.073,1.014,7.73,41.77,40.47,24.61,60,1.056,35,N/A,Specific Gravity,extract,N/A,20,N/A,N/A
368,45,18.93,1.056,1.017,5.06,14.74,4.98,11.36,60,N/A,72,N/A,Specific Gravity,Partial Mash,N/A,N/A,N/A,N/A
31704,14,3.79,1.069,1.019,6.53,30.79,12.47,4.73,60,1.055,70,2,Specific Gravity,All Grain,1.25,23.89,N/A,N/A
59070,7,45.42,1.075,1.018,7.51,72.2,13.01,56.78,60,1.06,71.5,1.25,Specific Gravity,All Grain,1,16.67,N/A,N/A
66716,150,20,1.055,1.01,5.83,59.38,14.82,22,60,1.05,70,4,Specific Gravity,All Grain,N/A,21,N/A,N/A
59212,175,36,1.054,1.016,4.94,14.43,4.73,28.5,60,1.068,66,3,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
68047,9,18,1.049,1.013,4.75,0,2.84,11,60,1.081,35,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
33374,25,20.82,1.035,1.008,3.61,51.12,11.92,11.36,45,1.065,35,N/A,Specific Gravity,extract,N/A,20,N/A,N/A
56940,65,18.93,1.067,1.013,7.13,105.34,11.24,26.5,60,1.048,75,N/A,Specific Gravity,All Grain,0.5,22.22,N/A,N/A
28752,134,20.82,1.064,1.01,7.09,23.61,12.77,26.5,60,1.05,80,1.5,Specific Gravity,All Grain,0.75,22.22,N/A,N/A
21042,7,20.82,1.055,1.013,5.49,84.21,9.41,28.39,60,1.04,68,1.3,Specific Gravity,All Grain,0.75,N/A,N/A,N/A
58023,66,20.82,1.058,1.015,5.6,33.37,32.96,28.39,60,1.042,65,1.33,Specific Gravity,All Grain,1.5,18.89,N/A,N/A
55720,7,20.82,1.043,1.008,4.56,42.55,3.17,22.71,45,1.039,80,N/A,Specific Gravity,All Grain,1,18.89,N/A,N/A
45113,7,15,1.079,1.013,8.63,49.47,9.76,20,60,1.059,70,N/A,Specific Gravity,BIAB,1.25,20,Beet Sugar,N/A
5960,113,22,1.06,1.015,5.81,28.41,20.17,26.5,90,1.048,80,3.64,Specific Gravity,All Grain,1,20,N/A,N/A
58446,61,40,1.049,1.013,4.79,16.82,12.31,48,75,1.041,68,3,Specific Gravity,All Grain,N/A,18,N/A,N/A
9861,7,22.71,1.075,1.015,7.96,106.38,7.33,28.39,60,1.06,72,1.25,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
45198,150,20.82,1.063,1.013,6.53,65.33,14.92,28.39,60,1.046,70,1.4,Specific Gravity,All Grain,N/A,21.11,N/A,N/A
13908,10,20.82,1.057,1.011,6.09,38.38,5.25,30.28,60,1.039,35,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
26165,10,20.82,1.058,1.013,5.92,35.71,8.49,11.36,60,1.106,75,N/A,Specific Gravity,Partial Mash,0.35,21.11,N/A,N/A
246,94,20.82,1.049,1.012,4.84,32.74,3.79,26.5,90,N/A,68,N/A,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
45183,162,20.82,1.062,1.024,5.04,30.67,35.7,28.39,60,1.04,85,1.5,Specific Gravity,All Grain,0.75,N/A,N/A,N/A
15771,68,25,1.048,1.01,5.01,37.84,21.18,31,70,1.039,80,N/A,Specific Gravity,BIAB,0.75,20,N/A,N/A
48060,39,5,1.049,1.012,4.82,39.16,12.14,7,60,1.035,70,3,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
42470,10,37.85,1.059,1.015,5.81,57.96,9.9,41.64,60,1.054,70,1.1,Specific Gravity,All Grain,0.35,18.89,N/A,N/A
59121,36,20.82,1.067,1.019,6.36,60.62,14.8,28.39,60,1.049,72,1.5,Specific Gravity,All Grain,1,20,N/A,N/A
41214,114,19,1.055,1.016,5.02,33.35,35.12,20,60,1.052,70,3,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
37702,8,30,1.059,1.009,6.49,24.31,10.26,32,60,1.055,72,2.9,Specific Gravity,All Grain,1.5,18,N/A,N/A
67173,6,18.93,1.05,1.008,5.48,36.57,20.93,28.39,60,1.033,60,N/A,Specific Gravity,BIAB,0.75,20,N/A,N/A
50018,12,41.64,1.06,1.015,5.91,43.29,41.84,53,60,1.047,65,1.33,Specific Gravity,All Grain,0.75,18.33,N/A,N/A
22014,92,11.36,1.047,1.013,4.54,25.14,17.99,16.09,60,1.034,70,1.6,Specific Gravity,All Grain,0.35,20,N/A,N/A
51153,132,56.78,1.078,1.018,7.97,78.36,49.1,68.14,75,1.06,65,1.35,Specific Gravity,All Grain,1.25,18.33,corn sugar,7.4 oz
45964,14,18.93,1.064,1.011,6.91,13.39,5.39,11.36,60,1.107,35,N/A,Specific Gravity,extract,0.35,21.11,N/A,N/A
5658,159,24,1.052,1.016,4.7,43.81,12.35,28.5,60,1.044,72,3,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
5694,59,20.82,1.056,1.011,5.98,34.46,13.61,17.03,60,1.069,35,N/A,Specific Gravity,extract,N/A,20.56,N/A,N/A
64909,87,45.42,1.069,1.013,7.3,16.27,50,56.78,60,1.055,65,2,Specific Gravity,All Grain,1.25,20,N/A,N/A
8555,7,423.97,1.076,1.013,8.15,111.67,13.66,469.39,60,1.068,75,1.25,Specific Gravity,All Grain,N/A,19.44,N/A,N/A
55202,30,37.85,1.051,1.016,4.6,50.52,8.2,45.42,60,1.042,70,1.5,Specific Gravity,All Grain,N/A,21.11,N/A,N/A
21661,7,18.93,1.067,1.016,6.63,70.7,6.46,22.71,60,1.055,35,N/A,Specific Gravity,extract,N/A,22.22,N/A,N/A
54296,155,30,1.057,1.014,5.58,25.71,14.73,35,60,1.049,75,2.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
36910,134,22,1.032,1.003,3.74,20.82,4.39,26.3,60,1.027,71,3.5,Specific Gravity,All Grain,0.75,22,N/A,N/A
66074,129,22,1.058,1.015,5.63,52.77,41.21,29.6,75,1.042,75,N/A,Specific Gravity,All Grain,N/A,N/A,corn sugar,4 oz
25085,77,41.64,1.048,1.013,4.65,3.62,5.48,51.1,60,1.039,75,1.3,Specific Gravity,All Grain,N/A,21.11,N/A,N/A
62924,134,13.25,1.048,1.006,5.58,51.3,4.09,17.03,90,1.038,62,1.5,Specific Gravity,All Grain,0.5,21.67,N/A,N/A
34614,134,18.93,1.04,1.012,3.65,29.1,6.11,11.36,60,1.066,35,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
71307,14,3.8,11.4418,2.24155,4.89,30.41,4.43,8,60,5.5,75,N/A,Plato,BIAB,0.75,N/A,N/A,N/A
40138,68,22.71,1.052,1.015,4.9,22.04,13.96,30.28,60,1.039,70,1.2,Specific Gravity,All Grain,N/A,20,N/A,N/A
27503,68,18.93,1.058,1.016,5.45,47.5,17.43,28.39,60,1.039,75,1.25,Specific Gravity,All Grain,0.35,21.11,N/A,N/A
37000,14,20.82,1.053,1.013,5.2,35.84,3.98,26.5,60,1.041,71,1.25,Specific Gravity,All Grain,N/A,21.11,N/A,N/A
22796,10,28.39,1.055,1.017,5.03,33.5,4.14,34.07,60,1.046,70,1.5,Specific Gravity,All Grain,0.35,N/A,N/A,N/A
27542,7,41.64,1.075,1.013,8.21,57.73,8.95,49.21,75,1.064,72,1.3,Specific Gravity,All Grain,N/A,18.33,N/A,N/A
36817,45,20.82,1.044,1.011,4.45,16.37,2.79,28.39,60,1.033,75,N/A,Specific Gravity,BIAB,N/A,N/A,N/A,N/A
15637,116,25,1.07,1.015,7.12,50.19,19.05,30,60,1.058,70,N/A,Specific Gravity,BIAB,N/A,15,N/A,N/A
50136,81,16,1.062,1.011,6.8,0.86,3.78,1,60,1.5,75,3,Specific Gravity,All Grain,1.5,12,N/A,N/A
38752,7,45.42,1.07,1.021,6.41,63.91,9.86,56.78,60,1.056,75,1.5,Specific Gravity,All Grain,0.5,17.22,N/A,N/A
20733,7,14,1.068,1.013,7.2,60.64,10.21,19,60,1.05,65,2.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
23241,11,19.87,1.057,1.017,5.26,29.31,28.09,28.39,60,1.04,70,N/A,Specific Gravity,BIAB,N/A,21.11,N/A,N/A
4968,129,18.93,1.055,1.014,5.38,0,24.68,18.93,60,N/A,75,N/A,Specific Gravity,Partial Mash,N/A,N/A,N/A,N/A
20181,7,23,1.054,1.013,5.47,61.31,6.74,28.5,60,1.044,70,N/A,Specific Gravity,All Grain,N/A,20,N/A,N/A
4135,15,45.42,1.047,1.013,4.46,26.8,5.44,53,60,1.04,75,N/A,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
71367,174,27,1.064,1.012,7.1,19.94,29.57,28.5,60,1.06,70,N/A,Specific Gravity,BIAB,N/A,18,Sukkerlake,6 g sukker/l
3057,7,20.82,1.054,1.013,5.3,64.16,7.95,11.36,45,1.099,35,N/A,Specific Gravity,extract,0.75,15.56,N/A,N/A
36373,4,18.93,1.059,1.011,6.24,31.49,8.91,28.39,60,1.039,85,1.5,Specific Gravity,All Grain,0.35,22.22,N/A,N/A
73723,49,8,1.042,1.007,4.66,28.15,3,12.5,60,1.027,68,N/A,Specific Gravity,BIAB,N/A,10,N/A,N/A
55846,30,5,1.048,1.009,5.09,0,9.14,5,60,1.048,35,4,Specific Gravity,All Grain,N/A,21,N/A,N/A
41551,162,20.82,1.065,1.025,5.19,32.11,42.55,11.36,60,1.049,65,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
38745,134,20.82,1.065,1.012,6.89,30.57,7.94,26.5,60,1.051,65,N/A,Specific Gravity,BIAB,N/A,25.56,Force Carb,30 psi
50114,54,39.75,1.088,1.024,8.4,30.08,22.51,47.32,120,1.074,70,1.25,Specific Gravity,All Grain,2,10,N/A,N/A
51600,7,18.93,1.066,1.013,7.06,105.34,10.93,9.46,60,1.133,25,N/A,Specific Gravity,extract,N/A,21.11,N/A,N/A
8267,115,20.82,1.056,1.016,5.27,25.22,13.14,28.39,60,1.041,60,1.25,Specific Gravity,All Grain,0.35,16.67,N/A,N/A
21763,25,10,1.064,1.012,6.83,36.32,5.47,12.5,60,1.051,80,2,Specific Gravity,All Grain,N/A,19,N/A,N/A
34801,7,49.21,1.077,1.013,8.46,125.27,7.21,60.57,60,1.063,70,1.263,Specific Gravity,All Grain,1.25,20.56,N/A,N/A
67190,22,3.79,1.067,1.01,7.5,21.43,15.59,5.68,60,1.04,60,N/A,Specific Gravity,Partial Mash,N/A,16.67,Corn Sugar,1.10oz
15841,145,15.14,1.04,1.007,4.32,11.42,3.51,26.5,90,1.023,60,1.3,Specific Gravity,All Grain,0.75,22.22,N/A,N/A
67225,8,20.82,1.053,1.013,5.22,25.19,4.22,28.39,60,1.039,70,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
7589,12,20.82,1.068,1.023,5.94,44.89,40,28.39,60,1.05,75,N/A,Specific Gravity,All Grain,0.75,20,N/A,N/A
57640,7,135,1.062,1.014,6.27,63.8,5.49,150,60,1.056,73,3,Specific Gravity,All Grain,N/A,N/A,sugar,6g/liter
31880,56,22.71,1.071,1.012,7.68,111.77,7.31,28.01,90,1.057,69,1.55,Specific Gravity,All Grain,0.5,18.89,N/A,N/A
15102,9,60.57,1.055,1.013,5.53,1.66,3.81,66.24,30,1.05,80,1.5,Specific Gravity,All Grain,N/A,17.78,N/A,N/A
29067,170,21,12.8268,2.76078,5.39,11.18,5.75,20,90,13.4,70,3,Plato,All Grain,0.75,21,N/A,N/A
28047,7,20.82,1.063,1.012,6.75,122.64,9.93,28.39,60,1.047,70,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
71266,65,20.82,1.061,1.014,6.17,56.65,5.85,28.39,60,1.045,75,N/A,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
67964,45,25,1.049,1.008,5.35,19.15,2.98,30,60,1.04,78,3.3,Specific Gravity,All Grain,N/A,18,N/A,N/A
59707,4,30,1.045,1.009,4.82,29.38,14.32,28.5,60,1.048,90,3,Specific Gravity,All Grain,N/A,30,N/A,N/A
13421,12,30.28,1.068,1.02,6.3,46.04,32.24,35.96,90,1.054,70,N/A,Specific Gravity,BIAB,N/A,18.89,N/A,N/A
69297,11,11.36,1.051,1.013,5,43.18,35.05,18.93,60,1.03,70,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
18389,10,20.82,1.06,1.014,6.1,30.58,9.61,28.39,60,1.044,80,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
33572,171,41.64,1.082,1.018,8.4,27.24,19.59,47.32,90,1.072,75,1.2,Specific Gravity,All Grain,N/A,20,N/A,N/A
26019,10,18.93,1.054,1.01,5.7,45.76,8.51,11.36,45,1.08,70,N/A,Specific Gravity,Partial Mash,0.35,20,N/A,N/A
15670,130,20.82,1.056,1.014,5.5,30.85,14.77,28.39,60,1.041,75,2,Specific Gravity,All Grain,0.5,20.56,Bottle condition,1 cup dextrose
53465,7,12,1.072,1.018,7.11,63.51,10.1,28.5,180,1.03,35,3,Specific Gravity,All Grain,0.35,25,N/A,N/A
44254,10,560.24,11.3344,2.89294,4.5,28.59,4.25,605.67,60,10.5,80,1.5,Plato,All Grain,N/A,N/A,N/A,N/A
20372,92,21,1.052,1.014,4.97,23.52,17.42,28.5,60,1.038,80,3,Specific Gravity,All Grain,0.35,19,N/A,N/A
3279,34,8,1.055,1.016,5.03,27.53,20.91,11,60,1.04,35,N/A,Specific Gravity,extract,N/A,22,N/A,N/A
7031,65,18.93,1.074,1.021,7.47,56.94,13.46,22.71,60,1.062,70,N/A,Specific Gravity,BIAB,N/A,20,Corn Sugar,5 oz
26582,7,15.2,1.056,1.01,6.08,44.72,5.93,15,90,1.057,80,N/A,Specific Gravity,BIAB,0.75,20,Suiker,7
26160,59,9.46,1.056,1.016,5.24,15.06,15.51,15.14,90,1.035,75,N/A,Specific Gravity,All Grain,0.5,N/A,N/A,N/A
68528,9,416.4,1.059,1.004,7.18,33.8,3.31,473.18,60,1.052,80,1.25,Specific Gravity,All Grain,N/A,18.33,N/A,N/A
20697,144,22.71,1.053,1.011,5.4,36.19,10.71,30.28,60,1.039,80,1.2,Specific Gravity,All Grain,N/A,17.78,N/A,N/A
25523,159,40,1.064,1.012,6.82,49.57,14.87,53.5,60,1.048,68,3,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
34164,171,9.46,1.083,1.02,8.19,26.48,24.27,13.25,90,1.059,60,N/A,Specific Gravity,BIAB,0.5,21.67,sugar,N/A
19345,115,20.82,1.055,1.014,5.37,25.18,9.08,28.39,60,1.04,70,1.5,Specific Gravity,All Grain,1.5,N/A,N/A,N/A
68294,80,41.64,1.065,1.014,6.68,42.73,3.31,49.21,70,1.055,85,1.5,Specific Gravity,All Grain,1.75,11.11,N/A,N/A
64923,4,37.85,1.061,1.013,6.4,37.35,12.98,45.42,60,1.051,65,1.5,Specific Gravity,All Grain,N/A,18.33,N/A,N/A
45444,152,18.93,1.079,1.014,8.55,78.53,6.35,24.61,60,1.061,75,1.25,Specific Gravity,All Grain,0.35,20,N/A,N/A
40895,152,21.77,1.054,1.012,5.43,48.17,3.75,26.5,60,1.044,68,N/A,Specific Gravity,BIAB,N/A,20.56,N/A,N/A
48315,6,20.82,1.059,1.016,5.59,50.8,35.06,11.36,60,1.108,35,N/A,Specific Gravity,extract,N/A,18.89,N/A,N/A
32560,10,22,1.052,1.009,5.55,59.06,5.14,28,60,1.041,68,2.5,Specific Gravity,All Grain,N/A,19,N/A,N/A
